Zone,CPC_No_POI,CPC_POI,CPC_Global
1113065.0,0.677865317207079,0.7117837631362463,0.5355449276167865
1113066.0,0.6962164683015478,0.7679441930097938,0.5200725350502278
1113068.0,0.7101422160330686,0.7443063565139488,0.6176160471503648
1113069.0,0.7263672692879621,0.693486476065223,0.5684329479370073
1113070.0,0.7041855785119159,0.7842577401551599,0.5482224751495323
1113071.0,0.7023182186830842,0.6421412501609814,0.5736507667502444
1113072.0,0.7392333955072121,0.73060901464351,0.6171847839563124
1113073.0,0.7014459699975258,0.772509868051074,0.5895276555470509
1113074.0,0.640419648025101,0.728893865547088,0.548593722050892
1113075.0,0.785340165746683,0.8527315340130099,0.5317514011546209
1113076.0,0.7726443342465772,0.823964568309377,0.5685010930144396
1114059.0,0.710716088355192,0.7489954733596981,0.5675324402359733
1114060.0,0.7242925925347973,0.7964247982873053,0.5996147746673977
1114061.0,0.7378941125796714,0.7322373475696234,0.5551182063183742
1114063.0,0.7083201989954109,0.7202388332642006,0.5314921409686629
1114066.0,0.6876076336347078,0.8605613449867083,0.5546565294365288
1114068.0,0.7124678662539854,0.858008375877968,0.5686485535695337
1114069.0,0.7383524475317945,0.823183581178783,0.5319993852023883
1114070.0,0.7040078275409429,0.7692021703400217,0.49064850049618425
1114071.0,0.7257347617844626,0.7595951626901863,0.5499187398270695
1114072.0,0.6826607667966057,0.7128861856809754,0.5643482903989612
1114073.0,0.6635580458812088,0.8123596175610206,0.5950230233065018
1114074.0,0.8001075366503296,0.8624208010923519,0.5489617475693709
1114075.0,0.7289561684549314,0.7945903366119041,0.5567357245389319
1114076.0,0.662031740966863,0.8766759478843489,0.5462814829351327
1114077.0,0.6746565690200286,0.7570920679954074,0.5747347990194034
1114078.0,0.699869419237466,0.7695307698740809,0.5633645966755667
1115051.0,0.6682730603826089,0.7634235809318309,0.5807555386375479
1115052.0,0.6610392333339596,0.7657042161697791,0.5570780060432432
1115053.0,0.714822232764317,0.7259206923532165,0.5713064583773707
1115054.0,0.6751892608560699,0.7574009308274681,0.597345239267653
1115057.0,0.761287855026198,0.7850360553796807,0.6379607208173904
1115058.0,0.690304273296016,0.7479377581660336,0.6253807254405268
1115059.0,0.7520210938687331,0.8024399933077392,0.6341345054064237
1115060.0,0.6899677868239856,0.7478194683837296,0.6395107782694348
1115061.0,0.7390002483715931,0.8070087191350772,0.6245655815082781
1115062.0,0.6283703699704665,0.7034546970660284,0.5837728405690008
1115063.0,0.7405101329808889,0.7684034621291631,0.6444391424830077
1115064.0,0.6822818524278826,0.7260309196727204,0.569758081762474
1115065.0,0.7502611349577868,0.8179200330553561,0.5964774313195934
1115066.0,0.6505652445227514,0.7243715960185821,0.6040275774041108
1115069.0,0.6863463884424719,0.7727750245734161,0.5704459727976053
1115070.0,0.6767864922244533,0.7185026900010983,0.5335385234808443
1115071.0,0.6609196044757355,0.7207685039334686,0.5455342563745876
1115072.0,0.6657288190803748,0.7531560094828426,0.6244217715727528
1116051.0,0.7115324748557926,0.7574084361090874,0.5467316007645305
1116052.0,0.665688390136015,0.720415368629688,0.5926023498711647
1116053.0,0.6890951052779659,0.7282069531601021,0.5890177512995021
1116054.0,0.733657923062991,0.8105148175894181,0.5987261015633737
1116055.0,0.6317689474513883,0.7451555139111687,0.5588337232770741
1116057.0,0.7140063419457278,0.7666265206141812,0.6128248014786625
1116058.0,0.711712297611612,0.794404838848288,0.6027506617804445
1116059.0,0.7349574453610589,0.7598887163379959,0.626308914343196
1116061.0,0.6610266438161257,0.7416943383606964,0.5875555443907269
1116063.0,0.6891085286674116,0.7418067227821987,0.6420180715383679
1116064.0,0.7744849888561818,0.8487535766809299,0.568862124092438
1116065.0,0.6805310096069547,0.7276812467860705,0.5517398920583608
1116066.0,0.6876703772973688,0.7568474417004869,0.573396960598712
1116067.0,0.7332511701580673,0.8310127240393355,0.5919107308270771
1116069.0,0.7485399698020072,0.7972651603664614,0.5297691375296327
1116070.0,0.8110788345425632,0.7596662232334939,0.577362993980859
1116071.0,0.8489020941441896,0.816122954309766,0.5015545130196258
1116072.0,0.7955805040071452,0.7368425568257917,0.5461143318149196
1116073.0,0.683961165982711,0.7807313455206075,0.6010874507281244
1116074.0,0.6206482259069441,0.7562310031611849,0.5377350487513141
1117051.0,0.7249228696791263,0.7974687330739073,0.5806460183176301
1117052.0,0.7167889410308823,0.7486699737075604,0.5867497447190442
1117054.0,0.6613350239377792,0.8170098928715966,0.6412022425705766
1117055.0,0.6894009343497094,0.7477514496278086,0.5833840332828747
1117056.0,0.7186441910899295,0.7716946389778744,0.619190125969229
1117061.0,0.7466221669523438,0.7887931514101547,0.6490654977774565
1117062.0,0.6871017685931636,0.7750174199944302,0.567573898061488
1117064.0,0.7404193066224413,0.7820869227033413,0.5443105957615058
1117065.0,0.7792067337010339,0.8232218193394223,0.5394753177466212
1117067.0,0.7207290697307629,0.7348891185544799,0.552005622421322
1117069.0,0.724456975143247,0.7487076979604774,0.5222871761670751
1117070.0,0.7018669176327305,0.8067377602950906,0.5836257264806006
1117071.0,0.7289207786304216,0.8097414334798847,0.6252244396947328
1117072.0,0.6926570510731308,0.7519019886454301,0.5832121488175728
1118051.0,0.6794767408556033,0.8272219626218792,0.6143493200163024
1118052.0,0.7276796039496752,0.8439952592249571,0.6099054163400751
1118053.0,0.7132108692910247,0.807132351490343,0.5960085580135587
1118054.0,0.6975712785602415,0.7860539213924458,0.6096789986479897
1118055.0,0.7318141354337636,0.7599049826260169,0.6299481302989867
1118057.0,0.7829743560301081,0.8317224214371413,0.6217751260969696
1118058.0,0.688437331939301,0.8156467441110903,0.5468704944042215
1118059.0,0.7007724690145483,0.8247608783377708,0.5370845256482079
1118060.0,0.6508385794110785,0.7380853061313153,0.5793850108157776
1118061.0,0.6887561687370776,0.7936493019834441,0.5061020772156283
1119054.0,0.8341746363609079,0.8324943148612131,0.5448990140038638
1119055.0,0.6910047587190334,0.7159966970158413,0.5805425341352269
