ORIGIN_ZONE,DEST_SUBZONE,T_hat_ij
OTSZ02,BTSZ02,2.3673731352967054e-05
OTSZ02,SGSZ06,8.22838125423151e-05
OTSZ02,CLSZ07,4.832434748728554e-05
OTSZ02,HGSZ08,5.1578914710442474e-05
OTSZ02,CLSZ08,7.314741567270392e-05
OTSZ02,CLSZ04,0.00013184949986105895
OTSZ02,AMSZ03,0.00010666841722823889
OTSZ02,CLSZ06,7.133721182135048e-05
OTSZ02,SGSZ04,0.0002133652700535625
OTSZ02,CLSZ02,1.474579364100503e-05
OTSZ02,BDSZ03,9.119000938269353e-05
OTSZ02,BDSZ05,0.00014644727892440337
OTSZ02,BDSZ01,0.00011282636294191455
OTSZ02,HGSZ07,0.00010893975247572563
OTSZ02,HGSZ09,1.1353569950259693e-06
OTSZ02,BTSZ01,5.3743006291714034e-05
OTSZ02,HGSZ06,7.288470847816248e-05
OTSZ02,BDSZ07,1.4900522953735994e-05
OTSZ02,CLSZ09,1.3684527888379041e-05
OTSZ02,AMSZ01,5.766008543289231e-05
OTSZ02,AMSZ06,6.126437664712567e-05
OTSZ02,AMSZ02,6.920968585210831e-05
OTSZ02,CLSZ05,1.0889272894930939e-05
OTSZ02,AMSZ07,1.0590328961951934e-05
OTSZ02,BPSZ07,1.794304482769587e-05
OTSZ02,SGSZ02,1.7054031413316474e-05
OTSZ02,CLSZ01,1.0166341450316098e-05
OTSZ02,AMSZ09,5.2684250029642375e-05
OTSZ02,BKSZ09,3.527036173626818e-05
OTSZ02,HGSZ04,0.00011358808012599502
OTSZ02,AMSZ12,1.2718558542807379e-05
OTSZ02,CCSZ01,8.123932997904289e-06
OTSZ02,JESZ06,1.02661153624898e-06
OTSZ02,AMSZ10,1.9740842183017796e-05
OTSZ02,JESZ08,3.974308336018267e-05
OTSZ02,BDSZ02,7.752225420571711e-05
OTSZ02,SGSZ01,4.865821564092901e-05
OTSZ02,HGSZ02,4.9567829375353465e-05
OTSZ02,AMSZ08,2.785688208988053e-05
OTSZ02,BKSZ05,3.752093086365322e-05
OTSZ02,HGSZ05,0.00013193304501967883
OTSZ02,BDSZ04,0.00011498608005298911
OTSZ02,HGSZ10,4.919383048622115e-06
OTSZ02,HGSZ03,8.792450302518282e-05
OTSZ02,JESZ03,2.1710675202286945e-05
OTSZ02,BPSZ06,2.0518430291009806e-05
OTSZ02,PLSZ02,3.3554343377929317e-06
OTSZ02,BDSZ06,5.28696696096835e-05
OTSZ02,BKSZ07,2.9302672128569762e-05
OTSZ02,BDSZ08,1.557987384419313e-05
OTSZ02,SESZ05,2.699240347353086e-05
OTSZ02,BKSZ04,3.078805058066345e-05
OTSZ02,BPSZ04,4.680131976404364e-05
OTSZ02,TMSZ03,8.970339621473813e-05
OTSZ02,JESZ02,3.552544444598716e-05
OTSZ02,SESZ06,4.637187006180671e-05
OTSZ02,BKSZ06,2.538206653326792e-05
OTSZ02,BPSZ05,2.494421505310579e-05
OTSZ02,YSSZ06,4.758685996379473e-06
OTSZ02,BKSZ01,1.3875838701581265e-05
OTSZ02,JESZ04,1.7570069180643842e-06
OTSZ02,SESZ04,2.3950473272424024e-05
OTSZ02,BKSZ02,1.9208000335449814e-05
OTSZ02,SESZ03,6.290646698011046e-05
OTSZ02,BKSZ03,2.6152994679747927e-05
OTSZ02,SESZ02,7.026299389621571e-05
OTSZ02,BPSZ03,2.3048901234752405e-05
OTSZ02,YSSZ05,1.847978494023066e-05
OTSZ02,JESZ01,1.2327384609353149e-05
OTSZ02,TMSZ04,3.888205116106767e-05
OTSZ02,TMSZ01,1.8069488717585738e-05
OTSZ02,JWSZ04,1.529204989480455e-05
OTSZ02,BPSZ01,1.9858381102828747e-05
OTSZ02,CKSZ01,2.6897708524599183e-05
OTSZ02,TMSZ02,8.463351265017641e-05
OTSZ02,PGSZ04,2.7855125243364416e-05
OTSZ02,PGSZ03,4.331283005072507e-05
OTSZ02,CKSZ02,2.4016733438992657e-05
OTSZ02,SLSZ04,3.6155416809901637e-06
OTSZ02,YSSZ04,1.6546016815672394e-05
OTSZ02,YSSZ08,7.779639023138383e-06
OTSZ02,TMSZ05,4.41099067980058e-06
OTSZ02,JWSZ03,2.2412927001924775e-05
OTSZ02,CKSZ03,8.736315397446637e-06
OTSZ02,PRSZ02,1.970668360090969e-05
OTSZ02,THSZ01,9.29006747817028e-06
OTSZ02,BLSZ01,8.180063975691138e-06
OTSZ02,PRSZ03,1.171030492807692e-05
OTSZ02,PGSZ05,1.744883861884935e-05
OTSZ02,CKSZ04,1.6290845114100193e-05
OTSZ02,SKSZ03,7.35574422061647e-06
OTSZ02,YSSZ01,1.0745123861776243e-05
OTSZ02,JWSZ02,1.302317585741456e-05
OTSZ02,CKSZ05,1.4616093951957663e-05
OTSZ02,YSSZ03,2.847688393998542e-05
OTSZ02,PGSZ06,1.3365722070553582e-06
OTSZ02,MDSZ02,1.4063551934213137e-06
OTSZ02,PRSZ05,2.913854981699241e-05
OTSZ02,PRSZ08,2.955240635649199e-06
OTSZ02,YSSZ09,2.008429579509259e-05
OTSZ02,PGSZ01,1.6944083394595201e-06
OTSZ02,PRSZ04,3.595679444260306e-06
OTSZ02,CKSZ06,7.660148448019481e-06
OTSZ02,JWSZ09,2.3276175924600407e-05
OTSZ02,JWSZ01,6.972923921164445e-06
OTSZ02,WDSZ04,1.6647463210321254e-05
OTSZ02,YSSZ02,7.336003793934695e-06
OTSZ02,JWSZ08,2.2826663513614794e-05
OTSZ02,WDSZ05,1.05925006745921e-05
OTSZ02,CHSZ02,1.1301043375754688e-06
OTSZ02,WDSZ03,4.254020655663087e-05
OTSZ02,SMSZ01,3.1874334548290837e-06
OTSZ02,SBSZ01,5.3707596916698615e-06
OTSZ02,SBSZ03,1.170646630200207e-05
OTSZ02,WDSZ01,5.5405996477708805e-06
OTSZ02,WDSZ06,9.688767858284632e-06
OTSZ02,SBSZ05,8.57785447932232e-06
OTSZ02,WDSZ07,3.5145740643466962e-06
OTSZ02,SBSZ09,4.39116158180009e-06
OTSZ02,WDSZ09,2.7609429016429863e-06
OTSZ02,WCSZ01,6.103632883306501e-06
BMSZ02,BMSZ14,0.6943539288718585
BMSZ02,BMSZ03,0.694279156097575
BMSZ02,BMSZ08,7583.9225741300215
BMSZ02,BMSZ04,0.11773356086266679
BMSZ02,BMSZ11,0.11772833998879995
BMSZ02,BMSZ15,0.11772311946220348
BMSZ02,BMSZ12,0.11771789928284662
BMSZ02,BMSZ06,0.11771267945069856
BMSZ02,BMSZ07,1656.474757399993
BMSZ02,BMSZ13,863.3967443075311
BMSZ02,BMSZ10,0.0324900667666496
BMSZ02,BMSZ09,911.6653762014357
BMSZ02,BMSZ01,304.5646918309018
BMSZ02,TNSZ02,134.01569967501348
BMSZ02,BMSZ05,255.85913196611753
BMSZ02,QTSZ05,80.71772154191405
BMSZ02,BMSZ16,0.0050756706187772
BMSZ02,QTSZ06,90.27834757115846
BMSZ02,SRSZ01,0.004278404496204499
BMSZ02,QTSZ07,60.52117108811128
BMSZ02,OTSZ01,41.93373717838036
BMSZ02,RVSZ01,12.768811169383925
BMSZ02,RVSZ03,0.0033597480963583988
BMSZ02,OTSZ02,0.003359722927422144
BMSZ02,RVSZ05,0.0033596977587687107
BMSZ02,TNSZ03,35.88232487922332
BMSZ02,RVSZ02,0.0030962458940619678
BMSZ02,ORSZ01,0.003096223627249619
BMSZ02,QTSZ14,17.191423443600794
BMSZ02,BMSZ17,36.561429730081024
BMSZ02,OTSZ03,0.002721702735266523
BMSZ02,QTSZ12,0.7315780859287554
BMSZ02,DTSZ10,0.0027167539118400177
BMSZ02,RVSZ04,24.23485749935528
BMSZ02,SRSZ02,12.521910216564187
BMSZ02,ORSZ02,0.0024747683095206583
BMSZ02,DTSZ07,29.864186828284737
BMSZ02,ORSZ03,0.002286467398402696
BMSZ02,DTSZ09,0.002286453268058747
BMSZ02,OTSZ04,0.002286439137845786
BMSZ02,QTSZ04,40.54370055662074
BMSZ02,QTSZ03,0.0020427316257978566
BMSZ02,MUSZ02,4.279164228863974
BMSZ02,SRSZ03,0.002017800229566278
BMSZ02,NTSZ01,0.0020177885150978623
BMSZ02,DTSZ04,0.00201777680073146
BMSZ02,DTSZ08,0.0020177650864670704
BMSZ02,NTSZ04,9.700039786833432
BMSZ02,MUSZ01,0.001961832656644868
BMSZ02,QTSZ08,29.52582929585147
BMSZ02,TNSZ01,25.114079068739525
BMSZ02,DTSZ05,0.001661503848402115
BMSZ02,TNSZ04,21.49936109686542
BMSZ02,MUSZ03,0.0015501640923536242
BMSZ02,SISZ01,3.3954872305522876
BMSZ02,DTSZ11,1.1378856187583426
BMSZ02,NTSZ05,0.001527173741226717
BMSZ02,NTSZ06,0.0015271660279617056
BMSZ02,NTSZ02,0.0015271583147551302
BMSZ02,RCSZ07,4.733484440089514
BMSZ02,QTSZ02,0.0015033370049434148
BMSZ02,NTSZ03,7.790339053740194
BMSZ02,DTSZ02,3.7403936233794677
BMSZ02,DTSZ06,0.08471687997093975
BMSZ02,RCSZ08,0.0014456866799411024
BMSZ02,BTSZ08,0.0014456795757130398
BMSZ02,RCSZ09,0.0014456724715373433
BMSZ02,RCSZ06,0.0014456653674140122
BMSZ02,RCSZ10,0.0014456582633430462
BMSZ02,QTSZ13,3.240140190694799
BMSZ02,DTSZ12,0.001429772850032692
BMSZ02,BTSZ07,31.038273675278507
BMSZ02,DTSZ01,0.0012821060827234094
BMSZ02,SVSZ01,0.15109887764139665
BMSZ02,DTSZ03,0.0012814010013313523
BMSZ02,QTSZ01,28.222837419842435
BMSZ02,NVSZ02,25.301252438187603
BMSZ02,RCSZ01,16.90376023535697
BMSZ02,RCSZ02,10.01356563977982
BMSZ02,QTSZ15,5.219575425410492
BMSZ02,NVSZ03,2.997727830817944
BMSZ02,NVSZ04,1.7416933930274983
BMSZ02,QTSZ11,4.445047538224244
BMSZ02,RCSZ04,0.0008801625369384652
BMSZ02,QTSZ10,6.471201400850174
BMSZ02,KLSZ07,7.2064719039497795
BMSZ02,RCSZ03,0.0008284959749100612
BMSZ02,RCSZ05,0.0008284928928463032
BMSZ02,BTSZ06,6.089411370790406
BMSZ02,MSSZ01,0.0028695680098229977
BMSZ02,KLSZ09,11.745407804114901
BMSZ02,KLSZ06,0.0007634612363488539
BMSZ02,BTSZ04,4.336030692369694
BMSZ02,QTSZ09,2.9895330608844537
BMSZ02,BTSZ05,10.32766472472079
BMSZ02,NVSZ05,4.120386927711713
BMSZ02,NVSZ01,39.31791865349985
BMSZ02,MESZ01,0.0005608812289345673
BMSZ02,CLSZ07,7.132722346907838
BMSZ02,KLSZ08,4.718404447053131
BMSZ02,BTSZ03,16.123485776854594
BMSZ02,TPSZ02,0.0004785215464839249
BMSZ02,KLSZ04,0.000478520193606183
BMSZ02,KLSZ01,22.628657325809957
BMSZ02,CLSZ08,8.321035612545879
BMSZ02,KLSZ05,4.926814188584218
BMSZ02,SISZ02,0.000382463805203574
BMSZ02,TPSZ01,16.04177368652017
BMSZ02,CLSZ04,12.627628748733057
BMSZ02,KLSZ03,4.3832565691475125
BMSZ02,CLSZ06,6.715938968925593
BMSZ02,TPSZ04,0.0002885497626154866
BMSZ02,TPSZ07,0.00028854912912865284
BMSZ02,BTSZ02,1.7409176675014315
BMSZ02,KLSZ02,5.230607371485999
BMSZ02,TPSZ03,0.0002734460807298982
BMSZ02,CLSZ02,1.4246809554411073
BMSZ02,MPSZ05,1.1808057429370888
BMSZ02,TPSZ06,9.63619338373534
BMSZ02,CLSZ09,1.6063130623185393
BMSZ02,TPSZ09,3.129734875377116
BMSZ02,TPSZ05,0.00023836463130970948
BMSZ02,CLSZ05,1.3671320181156295
BMSZ02,GLSZ01,2.97650126126247
BMSZ02,GLSZ04,13.484136149377672
BMSZ02,BTSZ01,4.810281154990953
BMSZ02,CLSZ03,0.0001953325566073661
BMSZ02,TPSZ08,0.00019533220377486007
BMSZ02,TPSZ11,3.3330782177155296
BMSZ02,MPSZ01,4.894894728895252
BMSZ02,BSSZ03,6.579992254367892
BMSZ02,BSSZ01,8.059516314022542
BMSZ02,BSSZ02,9.526649778718696
BMSZ02,CLSZ01,0.7807427062546182
BMSZ02,SGSZ05,3.7293499654617968
BMSZ02,GLSZ02,3.279341972653
BMSZ02,JESZ10,0.029421115831408478
BMSZ02,TPSZ10,0.00012944738285331492
BMSZ02,BPSZ07,1.2384728189259522
BMSZ02,JESZ08,3.171680187799
BMSZ02,JESZ06,0.07849146871862527
BMSZ02,TPSZ12,1.1590189416869625
BMSZ02,BKSZ09,2.4020041215072827
BMSZ02,SGSZ07,2.5059937396031082
BMSZ02,GLSZ05,5.967558830214826
BMSZ02,SGSZ06,2.257016627532229
BMSZ02,MPSZ02,0.00010330444530136845
BMSZ02,AMSZ05,0.00010330430959966062
BMSZ02,AMSZ04,0.00010330417389822019
BMSZ02,AMSZ03,3.30749676253714
BMSZ02,BKSZ08,9.900496870971576e-05
BMSZ02,JESZ03,2.016357931431845
BMSZ02,GLSZ03,2.420176455102024
BMSZ02,JESZ05,9.338172866844993e-05
BMSZ02,BKSZ05,2.546175337888783
BMSZ02,MPSZ03,3.2155917779523073
BMSZ02,MPSZ04,8.632420835051979e-05
BMSZ02,HGSZ08,1.2080779919096258
BMSZ02,WISZ02,8.487953144244761e-05
BMSZ02,AMSZ07,0.4773604271067304
BMSZ02,AMSZ06,2.5406617407764296
BMSZ02,SGSZ04,5.631200042103538
BMSZ02,AMSZ01,2.0642660288423884
BMSZ02,BKSZ07,2.1460159117394206
BMSZ02,CCSZ01,0.35291594694614914
BMSZ02,AMSZ02,2.4597615487143503
BMSZ02,JESZ07,0.0053935331497592266
BMSZ02,BKSZ04,2.20482130805839
BMSZ02,BPSZ06,1.2726721114560862
BMSZ02,JESZ02,2.7432409323951865
BMSZ02,BKSZ06,2.0103926666983667
BMSZ02,HGSZ07,2.694613609835165
BMSZ02,AMSZ09,1.6213965498850718
BMSZ02,JESZ04,0.13337059229717127
BMSZ02,HGSZ06,1.8080544801826932
BMSZ02,JESZ09,8.42269318482923e-05
BMSZ02,SGSZ02,0.48569860091245753
BMSZ02,HGSZ09,0.02625201221029077
BMSZ02,BPSZ04,2.6685131136728444
BMSZ02,AMSZ08,0.9956418481568876
BMSZ02,PLSZ04,4.891255016086909e-05
BMSZ02,BDSZ01,2.2061140903014262
BMSZ02,BKSZ03,1.8703996267000098
BMSZ02,BDSZ03,1.4815017438367502
BMSZ02,BKSZ01,0.8374757128481423
BMSZ02,AMSZ10,0.5319921381024876
BMSZ02,AMSZ12,0.33474225315096595
BMSZ02,BKSZ02,1.1598299811243276
BMSZ02,SGSZ03,4.15960729684515e-05
BMSZ02,BDSZ05,2.2862030594141256
BMSZ02,BPSZ05,1.322769542964434
BMSZ02,JESZ01,0.830487391458344
BMSZ02,JWSZ04,1.0848982967116718
BMSZ02,BDSZ07,0.2609696475253127
BMSZ02,SGSZ01,1.2152664141951655
BMSZ02,BPSZ03,1.3855819064254202
BMSZ02,HGSZ04,2.2966504454444947
BMSZ02,HGSZ01,3.316790949090356e-05
BMSZ02,AMSZ11,0.012762045056535927
BMSZ02,BPSZ02,3.3158386300753636e-05
BMSZ02,BLSZ02,3.3158361623486415e-05
BMSZ02,HGSZ05,3.291941794892418
BMSZ02,CKSZ02,1.7416813861198945
BMSZ02,BLSZ01,0.6568211103939708
BMSZ02,CKSZ01,1.5128433376644366
BMSZ02,JWSZ05,0.034224857561082046
BMSZ02,HGSZ02,0.9688585946926079
BMSZ02,JWSZ03,1.5437150930996453
BMSZ02,BPSZ01,0.9922594384375001
BMSZ02,YSSZ06,0.166986253099214
BMSZ02,BLSZ03,2.553634780379735e-05
BMSZ02,PLSZ05,0.004563373825145071
BMSZ02,THSZ01,0.6381447997014119
BMSZ02,SESZ07,7.502166901392972e-05
BMSZ02,WISZ01,2.5118248365047938e-05
BMSZ02,HGSZ10,0.10912785825355394
BMSZ02,BDSZ02,1.2600160557404618
BMSZ02,HGSZ03,1.8994716641792726
BMSZ02,CKSZ03,0.5236620409726117
BMSZ02,SESZ05,0.6444618302822929
BMSZ02,YSSZ07,0.030535585391838118
BMSZ02,JWSZ02,0.8642040070573425
BMSZ02,CKSZ04,1.010177479008739
BMSZ02,SESZ06,1.2399607988424055
BMSZ02,BDSZ04,1.9402746605509846
BMSZ02,PLSZ02,0.06309353981141454
BMSZ02,WISZ03,1.9293292233571157e-05
BMSZ02,PLSZ03,1.9293281280988105e-05
BMSZ02,YSSZ05,0.6120304624521631
BMSZ02,SKSZ03,0.4059734826695114
BMSZ02,JWSZ09,1.5253730482474381
BMSZ02,JWSZ06,0.00062274295980385
BMSZ02,CKSZ05,0.7910576209117477
BMSZ02,BLSZ04,1.744644424612151e-05
BMSZ02,BDSZ06,0.9042109325748776
BMSZ02,SESZ04,0.5668148244951278
BMSZ02,JWSZ01,0.4227845259776765
BMSZ02,BDSZ08,0.2659873754549263
BMSZ02,SESZ03,1.4905623886057493
BMSZ02,TMSZ03,1.600839342241679
BMSZ02,SESZ01,1.4726809320761806e-05
BMSZ02,YSSZ08,0.28620260459339913
BMSZ02,SESZ02,1.6177515240127915
BMSZ02,PNSZ03,1.3797622934616718e-05
BMSZ02,YSSZ04,0.5594480781526354
BMSZ02,CKSZ06,0.36101623528426713
BMSZ02,SLSZ01,0.021099404074003552
BMSZ02,JWSZ08,1.15765591060962
BMSZ02,MDSZ01,5.7862153662369364e-05
BMSZ02,PLSZ01,0.009905774832242299
BMSZ02,SLSZ04,0.11298287554684089
BMSZ02,PGSZ03,1.2503622593617105
BMSZ02,MDSZ03,1.2180897363862642e-05
BMSZ02,MDSZ02,0.05512683742094442
BMSZ02,YSSZ01,0.3844732769471561
BMSZ02,JWSZ07,5.097280231819519e-05
BMSZ02,PGSZ04,0.7327351671819408
BMSZ02,PNSZ04,1.1657800064121597e-05
BMSZ02,PNSZ01,7.601765412757143e-05
BMSZ02,SKSZ02,0.010309330821887095
BMSZ02,TMSZ01,0.3883090230300578
BMSZ02,TMSZ04,0.7938472837394023
BMSZ02,SKSZ04,0.001601420793785595
BMSZ02,YSSZ03,0.9808651906042885
BMSZ02,WDSZ04,0.6562137675645439
BMSZ02,YSSZ09,0.7058496914411049
BMSZ02,TMSZ02,1.7339772927520962
BMSZ02,PGSZ02,9.44780468656968e-06
BMSZ02,WDSZ05,0.394498879715977
BMSZ02,PGSZ05,0.4538372580705412
BMSZ02,PRSZ01,0.0052669222359878615
BMSZ02,PNSZ02,9.111743151123472e-06
BMSZ02,SLSZ03,1.5559883241755638e-05
BMSZ02,SLSZ02,1.4064633794835502e-05
BMSZ02,PRSZ02,0.4736669369281683
BMSZ02,SMSZ03,0.024246566589532108
BMSZ02,YSSZ02,0.24670562080663042
BMSZ02,PRSZ03,0.2850084646184194
BMSZ02,TMSZ05,0.09697974839396843
BMSZ02,SBSZ02,8.677506859195388e-06
BMSZ02,PNSZ05,8.677503555503397e-06
BMSZ02,PGSZ06,0.03726228769730319
BMSZ02,WDSZ03,1.4782830017244344
BMSZ02,WDSZ02,8.110095106530007e-06
BMSZ02,WDSZ01,0.19849394810938917
BMSZ02,PGSZ01,0.047142006585305665
BMSZ02,WDSZ06,0.3461963655471221
BMSZ02,SKSZ01,0.00017734147725190626
BMSZ02,WCSZ01,0.2253580069345264
BMSZ02,PGSZ07,7.81204069826924e-06
BMSZ02,SBSZ03,0.3967099459241275
BMSZ02,SBSZ01,0.1772241766900886
BMSZ02,PRSZ05,0.7165552052103142
BMSZ02,SKSZ05,0.0001867067050602929
BMSZ02,SMSZ01,0.10034789830732016
BMSZ02,PRSZ08,0.07254247177126313
BMSZ02,SMSZ04,7.292292054595398e-06
BMSZ02,PRSZ04,0.09100029898027653
BMSZ02,WDSZ07,0.11705918191301556
BMSZ02,WDSZ08,0.006881996701210961
BMSZ02,SBSZ05,0.2801735016607882
BMSZ02,SBSZ09,0.1442439136568493
BMSZ02,WDSZ09,0.09091444658034857
BMSZ02,TSSZ03,7.0396431142409544e-06
BMSZ02,SBSZ04,0.03006892933768491
BMSZ02,SMSZ02,7.029333485966434e-06
BMSZ02,TSSZ01,7.483702807970012e-06
BMSZ02,SBSZ06,0.012281853891381662
BMSZ02,PRSZ07,0.008421246770975024
BMSZ02,LKSZ01,0.0008929960459929416
BMSZ02,TSSZ04,7.02193033077655e-06
BMSZ02,PRSZ06,0.005087036851244044
BMSZ02,CHSZ02,0.03179654296137853
BMSZ02,SBSZ08,0.00029015074635799736
BMSZ02,SBSZ07,0.01608591434857113
BMSZ02,TSSZ05,7.003699403077953e-06
BMSZ02,TSSZ02,7.003697007565893e-06
BMSZ02,TSSZ06,7.003694612055061e-06
BMSZ02,CHSZ03,0.00024000436385265318
BMSZ02,CHSZ01,0.00460118007195756
BMSZ02,CBSZ01,7.002764664417809e-06
BMSZ02,NESZ01,7.002034064499317e-06
OTSZ03,DTSZ07,85106.71063634065
OTSZ03,OTSZ02,0.000539874411036751
OTSZ03,DTSZ09,0.0005397884269600258
OTSZ03,DTSZ08,0.0005397024634232799
OTSZ03,OTSZ04,0.0005396165204199713
OTSZ03,DTSZ10,0.0005395305979435611
OTSZ03,OTSZ01,3.2532285866385613
OTSZ03,DTSZ04,0.00014581970935867542
OTSZ03,DTSZ05,0.0001458076387776265
OTSZ03,SRSZ03,0.00014579556969527308
OTSZ03,BMSZ16,0.0001457835021113671
OTSZ03,BMSZ05,2.1073635693885726
OTSZ03,SRSZ02,0.10818163057907178
OTSZ03,DTSZ11,0.014755319061239402
OTSZ03,DTSZ06,0.0011483407777003064
OTSZ03,BMSZ10,1.9581496849428314e-05
OTSZ03,SRSZ01,1.9580902844911858e-05
OTSZ03,MUSZ02,0.039992055124814574
OTSZ03,DTSZ12,1.8385967981809922e-05
OTSZ03,RVSZ05,1.8385427537470942e-05
OTSZ03,DTSZ02,0.045533351632865496
OTSZ03,BMSZ17,0.18560437643892283
OTSZ03,BMSZ09,0.3396786683342999
OTSZ03,BMSZ11,5.434512125107375e-06
OTSZ03,MUSZ03,5.434425275784854e-06
OTSZ03,RVSZ04,0.04655792816522505
OTSZ03,BMSZ04,4.715768859281796e-06
OTSZ03,SVSZ01,0.0005554245772231905
OTSZ03,MUSZ01,4.707433800885825e-06
OTSZ03,DTSZ03,4.7073637840815455e-06
OTSZ03,BMSZ15,4.707293768839364e-06
OTSZ03,RVSZ03,4.707223755159235e-06
OTSZ03,ORSZ03,4.707153743041111e-06
OTSZ03,RCSZ10,4.707083732484946e-06
OTSZ03,MSSZ01,1.6758116280435585e-05
OTSZ03,BMSZ08,0.1042844223915977
OTSZ03,RCSZ07,0.010062609072450632
OTSZ03,DTSZ01,3.1597374308055775e-06
OTSZ03,RCSZ08,3.1596989270297156e-06
OTSZ03,RCSZ09,3.1596604239576454e-06
OTSZ03,BMSZ14,3.1596219215893503e-06
OTSZ03,RVSZ02,3.1595834199248125e-06
OTSZ03,BMSZ02,0.05271037470844691
OTSZ03,NTSZ06,2.5498896947731243e-06
OTSZ03,BMSZ06,2.5498617815927254e-06
OTSZ03,TNSZ02,0.03354544977036097
OTSZ03,RCSZ06,2.1958418504068344e-06
OTSZ03,NTSZ04,0.010446782598735884
OTSZ03,RVSZ01,0.007692419426422114
OTSZ03,RCSZ05,2.015419322517255e-06
OTSZ03,ORSZ02,2.015399708084438e-06
OTSZ03,BMSZ03,2.015380093937957e-06
OTSZ03,RCSZ04,2.015360480077806e-06
