ORIGIN_ZONE,DEST_SUBZONE,T_hat_ij
OTSZ02,TPSZ12,0.0540054281461536
OTSZ02,BSSZ03,0.10495392551920986
OTSZ02,BTSZ04,0.03612014258065999
OTSZ02,SGSZ05,0.019122352911878002
OTSZ02,MPSZ03,0.15156089781942556
OTSZ02,QTSZ09,0.043469828029551315
OTSZ02,MPSZ04,0.03599728775085097
OTSZ02,BSSZ02,0.0533314344675078
OTSZ02,BTSZ03,0.07805709366767377
OTSZ02,GLSZ03,0.07848679249962644
OTSZ02,SGSZ07,0.02732908656401138
OTSZ02,BSSZ01,0.20089643946930008
OTSZ02,BTSZ02,0.056157461584055844
OTSZ02,SGSZ06,0.06308253645720156
OTSZ02,CLSZ07,0.04878583680731863
OTSZ02,HGSZ08,0.04107486017132882
OTSZ02,CLSZ08,0.02341864742033877
OTSZ02,CLSZ04,0.05057564997026565
OTSZ02,AMSZ03,0.028294481443245856
OTSZ02,AMSZ04,0.02150636083374782
OTSZ02,CLSZ06,0.0437617838616552
OTSZ02,SGSZ04,0.04934719772780432
OTSZ02,CLSZ02,0.018836879576956317
OTSZ02,AMSZ05,0.021010935439082796
OTSZ02,BDSZ03,0.08489361973925541
OTSZ02,BDSZ05,0.10134873644404085
OTSZ02,BDSZ01,0.04909565627743882
OTSZ02,HGSZ07,0.05612070332498174
OTSZ02,HGSZ09,0.006920764272318805
OTSZ02,BTSZ01,0.08233075913691587
OTSZ02,PLSZ04,0.0008405109955488071
OTSZ02,HGSZ06,0.029934345860744775
OTSZ02,BDSZ07,0.024523170436328404
OTSZ02,CLSZ09,0.003463153877979154
OTSZ02,AMSZ01,0.03668818034435326
OTSZ02,AMSZ06,0.016554932424676434
OTSZ02,AMSZ02,0.027704686188419574
OTSZ02,CLSZ05,0.014232373921206855
OTSZ02,AMSZ07,0.018762511637074708
OTSZ02,CLSZ03,0.011704343583422927
OTSZ02,BPSZ07,0.04479242418858015
OTSZ02,SGSZ02,0.004813263840424858
OTSZ02,SGSZ03,0.007282067761797073
OTSZ02,CLSZ01,0.015432063162109318
OTSZ02,AMSZ09,0.02054835712487498
OTSZ02,HGSZ01,0.03658472868697685
OTSZ02,BKSZ09,0.013241155897159962
OTSZ02,HGSZ04,0.053525314858014525
OTSZ02,AMSZ12,0.02244027389021716
OTSZ02,CCSZ01,0.10616628440155615
OTSZ02,JESZ06,0.002809069615167001
OTSZ02,JESZ10,0.0016840468245364925
OTSZ02,AMSZ10,0.011340030986408452
OTSZ02,PLSZ05,0.006279553121630666
OTSZ02,JESZ08,0.03021584192534436
OTSZ02,BDSZ02,0.042254804112770196
OTSZ02,SGSZ01,0.020946615618953
OTSZ02,HGSZ02,0.014631952183908847
OTSZ02,AMSZ08,0.020934305343742396
OTSZ02,WISZ02,0.00039840807115115
OTSZ02,BKSZ05,0.03181012725283428
OTSZ02,HGSZ05,0.030651049259158947
OTSZ02,BKSZ08,0.008285557373779028
OTSZ02,BDSZ04,0.09205386450817471
OTSZ02,HGSZ10,0.0004988551779638319
OTSZ02,HGSZ03,0.015664278149769645
OTSZ02,JESZ03,0.016923264417131396
OTSZ02,BPSZ06,0.020599879848636038
OTSZ02,JESZ05,0.024911622222267216
OTSZ02,PLSZ02,0.001571494576426689
OTSZ02,BDSZ06,0.034564828843359804
OTSZ02,AMSZ11,0.0010725046810836994
OTSZ02,BKSZ07,0.01461158383163522
OTSZ02,BDSZ08,0.027211671152807513
OTSZ02,SESZ05,0.02540915243979818
OTSZ02,BKSZ04,0.011453207687536009
OTSZ02,PLSZ03,0.0012692955593485503
OTSZ02,SESZ07,0.0010380275203737146
OTSZ02,BPSZ04,0.013454597941680567
OTSZ02,TMSZ03,0.06171513667305366
OTSZ02,JESZ02,0.010710382626188831
OTSZ02,SESZ06,0.050670082006464334
OTSZ02,BKSZ06,0.005878612758095762
OTSZ02,JESZ07,0.0017390360246584513
OTSZ02,BPSZ05,0.036015362807169646
OTSZ02,YSSZ06,0.008759158676930768
OTSZ02,BKSZ01,0.00862059832536452
OTSZ02,JESZ04,0.02188828302991047
OTSZ02,SESZ01,0.00010524780006936676
OTSZ02,SESZ04,0.03872422472388944
OTSZ02,BKSZ02,0.01506471021315844
