Zone,Uniform_CPC,Uniform_R2,Weighted_CPC,Weighted_R2,RadPop_CPC,RadPop_R2,RadPOI_CPC,RadPOI_R2,Power_CPC,Power_R2,Exp_CPC,Exp_R2
BDSZ05,0.6995866882226757,0.8125706209623655,0.845006466043057,0.9431215544320601,0.5673663116512409,-0.10507102592798123,0.530510732140651,-0.44739155430190314,0.7907780041991093,0.8865296766518413,0.7965586793434125,0.9171672195484982
CLSZ04,0.6537354969549735,0.6593785193614592,0.7419629860472308,0.8111672838020628,0.5418915877301735,-0.7050506843601991,0.4710236795703053,-2.3122518880311813,0.7067842921406142,0.7452515945387321,0.6478197280438677,0.4414098295994624
MUSZ03,0.5438089469102461,0.24937718959397637,0.6725597760093921,0.552056150708805,0.01256610982298326,-67.58412132720898,0.23774526216555528,-20.83951506506305,0.5747730824169803,-0.04607946010123887,0.6214502724761245,0.41796091940490887
RVSZ04,0.47842982818172464,0.28283696657823043,0.6419082173103421,0.6384037924958053,0.08665514476718507,-8.192402351582961,0.1606108182703753,-38.02056879836419,0.5775152155174208,0.16174942027856687,0.5982967789832583,0.5623066622210964
DTSZ02,0.5482701582996868,0.2526187094455332,0.6674725886077154,0.3487341085874577,0.0958615083879791,-21.100006574606418,0.25946287121562867,-11.421871650471484,0.5232073229741603,-0.8060579092103382,0.5854853961634177,0.05395093764771297
QTSZ06,0.6080250880512154,0.5810428418604199,0.6479028426954635,0.5054418392177938,0.3081050366800886,-8.553087750420001,0.3190586888787843,-9.007107601330677,0.6194968994939019,0.402938925058248,0.555491830135779,0.34426169319674693
RVSZ03,0.5803742437435748,0.3993892773766249,0.6637774944226696,0.504848001873013,0.10899490097874887,-16.829490480169934,0.16638037021469654,-13.824939705176115,0.6442209505079162,0.05992548851336732,0.6279252514517669,0.48307566327490525
QTSZ15,0.6401010116736306,0.8939142062880623,0.6447394946658523,0.8900041127906515,0.36328258395441243,-0.9339744545646751,0.35809629559438233,-2.239985336322684,0.5997380484126072,0.7353474352502816,0.5492159085593308,0.6984667322211273
MUSZ01,0.5033490454764565,0.17296343483351706,0.6408468875122781,0.47407395533980967,0.013065899513641118,-79.05726649376447,0.2058671936192984,-13.589249106808612,0.5460928831407559,-0.020558070433398745,0.5644399512373487,0.23899094130094123
DTSZ01,0.6010757559162637,0.3407395305315374,0.7236371789271767,0.6704748751229337,0.14990780306206997,-14.762937246242632,0.276857085808055,-12.291669092946506,0.5512131353766953,-1.2961116606668832,0.7011898166059913,0.6242354193611801
RCSZ10,0.5079129502396361,0.19776810023741853,0.6562912448020205,0.5124615350828376,0.03651044839006046,-28.68958631513948,0.18781506540341403,-17.53107813269179,0.4140106330105884,-3.9131173741847594,0.5426962917088153,0.011236693549217858
RVSZ02,0.4103328615346419,0.18506489501336998,0.4145391469678293,0.27722235514381177,0.10255536723132731,-6.532664815214918,0.104770015143491,-9.003193524588156,0.3493167453417425,-0.4306353312358464,0.3452501558617242,0.09288065072423624
TSSZ04,0.618785078942765,0.6247551682770168,0.7063531390052893,0.8206394336988531,0.3126895577902966,-4.858021979744297,0.29971431665565773,-11.323758884209706,0.5826654228636198,0.5732080237510042,0.623181069131028,0.6000729963699323
BTSZ07,0.6419670246733259,0.5284147342800618,0.7122164186073665,0.6021379912599867,0.3144910103614842,-6.7066120894138885,0.3689451442299318,-4.315464544986378,0.7114893614408598,0.6002159886168883,0.6658210887667271,0.5412586765364111
GLSZ05,0.6602638722733443,0.7593535585472935,0.7793317280070376,0.9149821272930667,0.5211309112904704,-1.2431165436426501,0.522829392014759,-1.3123871032101242,0.7591607803517808,0.8711704596934479,0.734110228467221,0.8922410749761311
JESZ08,0.6870058754213901,0.6829762799909272,0.685136644814567,0.7415269047300126,0.4124080255334389,-1.4179585836631623,0.5296785092228665,-0.826948606924921,0.6219404088285984,0.5895227104035359,0.622395710025172,0.4990313886427823
JESZ07,0.6651403355304519,0.7055187556808145,0.6384830196698672,0.7009896776553444,0.15046067561348608,-24.969473379264855,0.1853828400594269,-22.80934170830098,0.5956903622483278,0.6392526717431067,0.5443361791347442,0.5405476308138873
KLSZ02,0.6249801924481051,0.5480515825828451,0.7246544664273149,0.7417431352294495,0.28730897847717046,-11.277967672013832,0.2602486330131946,-15.673788249529046,0.6939502379549884,0.6029751827453329,0.625770739346835,0.42246363293425515
CLSZ03,0.6061523394803138,0.44938858527583647,0.639889957020262,0.49695653740832346,0.06718002483380728,-26.75630023798837,0.29336089974207313,-8.086893437570716,0.6119120470605892,0.45722302869566944,0.5753078350864713,0.355450865620356
NVSZ03,0.6333685414511613,0.5157563472137408,0.7246201313139451,0.6566107197354067,0.2219591040195704,-40.69371935441655,0.2655360611482734,-16.255160458976018,0.727384617942002,0.7668025985633992,0.675627198453411,0.6447921179187148
BDSZ06,0.7413110589740608,0.8882961867847793,0.8355594278183311,0.956833720143849,0.4839586748141901,-1.3175708304961322,0.46785539898642553,-2.355648540067771,0.7752081269779384,0.8462410973604417,0.7979769661895764,0.9298535089243084
TMSZ02,0.7470979780386923,0.9390057055701047,0.8159524568363198,0.9646733136924208,0.7196862264885523,0.793427839532107,0.7047145190954267,0.7322041331800706,0.8030659126925536,0.9701834428800556,0.7762888610315848,0.9581276431437675
BDSZ01,0.660717792672359,0.6848038845851097,0.760529699299441,0.8640818643631504,0.451638405325912,-3.234083237489929,0.39250512322906517,-7.79105810974154,0.7333056338678929,0.8012139740982733,0.7042451334808363,0.8140788338258156
JESZ02,0.6791000427083926,0.6568245587138111,0.737192125680879,0.7204301555209536,0.4946993678471309,-3.2926048645840336,0.42445390125224935,-3.1181987320630213,0.6834599344982815,0.6755493314220614,0.62006313312797,0.4891114426364489
BKSZ09,0.6887678677532504,0.6120050344558392,0.6827338262002315,0.36822401124805615,0.3657765328110558,-6.136304641958719,0.3170343033410997,-8.990853575746485,0.662452676704553,0.45091164575116693,0.6143395393896922,0.33341443935954207
JWSZ09,0.7325880576418807,0.9346267167883104,0.7957329625027113,0.9665990402449245,0.588548732633013,-0.13839898680253282,0.6475456210024699,-0.0799167399263574,0.7487404788592357,0.92334438027069,0.7447602024093686,0.9411017250220962
BDSZ02,0.6414015748941219,0.6793295850541177,0.771397592724305,0.8918623593541308,0.46219093756801605,-4.053412495580586,0.473295816223499,-3.501815259538896,0.7025848641931052,0.7856563844964801,0.6535699522105105,0.7304399554071367
BTSZ01,0.6644204703443356,0.8267468943047471,0.712704412504477,0.8254451821955531,0.382804631371254,-3.3647001978178848,0.45228956901829487,-1.4412947943233982,0.7030439094213528,0.8114005275588887,0.6563936285156504,0.7544741580738861
BTSZ02,0.68503880619398,0.7636634565605966,0.7243577581945655,0.7145690298501197,0.27649595055566045,-22.172441195030185,0.4140987497692271,-8.71520718555929,0.7212835841250902,0.6615803983013835,0.6875091163766778,0.5955987536874787
TMSZ05,0.6695423736385994,0.7020295998094946,0.7871828931944557,0.8190198553892696,0.2983807443675249,-11.556320618971029,0.4937878191027437,-2.5243913426909868,0.747056759424901,0.7792745944459991,0.7077876175802033,0.7328578385744613
TMSZ04,0.745035725139194,0.9284200625310379,0.8400149464605192,0.9711746697122272,0.5022785795225565,-3.3745074528918373,0.5183439233833539,-2.8792780611030326,0.7900258913718006,0.9141876475471987,0.7319093081435388,0.8347801508743607
JWSZ02,0.6717388714321499,0.59953965813222,0.7119221201327413,0.7918390259035073,0.4865319476014204,-1.7434321911609927,0.43199267002176356,-2.069202076947061,0.724901140048996,0.8665593879927898,0.6604932016437742,0.7179322919295668
BKSZ08,0.6469706298824075,0.6084243506082292,0.7201166280541182,0.7222389402954053,0.1354986532411387,-25.24989678332088,0.3624871089879562,-9.303392506718769,0.7029996462504551,0.7170683426501346,0.627321316670163,0.4576183315816248
BKSZ06,0.686893037844509,0.725412620830654,0.7351748359917974,0.8082376749797056,0.4315885676888895,-6.92310460653191,0.3323713876769799,-9.301471119200405,0.6637508155767633,0.6677297197363808,0.5932545493210031,0.40606906170226775
BKSZ07,0.6899424644900571,0.7420082194282207,0.7209309614371537,0.7811261297447643,0.43727357675226447,-5.222422606596385,0.4913470362523426,-2.3760986411416796,0.6474412000647702,0.6343568143325278,0.5640428066705614,0.43329448487159616
SGSZ07,0.5939638704331653,0.5051844124321208,0.6855533506262163,0.5316721863912035,0.2558373323073527,-16.30815189760119,0.2369219192102016,-26.806642088666045,0.6402193041159076,0.2570128603439963,0.6398106887022498,0.410055429932937
HGSZ08,0.6463421525755918,0.6137048430497974,0.7831641730537202,0.8480634193077992,0.30853788963580725,-8.427631182811314,0.35876164552600953,-9.378955247345665,0.737657339880118,0.7280327798275621,0.6971307682734924,0.6907335650417542
TSSZ01,0.49589379692147456,0.49357080040849743,0.6601434112427723,0.8311367301036277,0.28067194580706417,-4.008188667222288,0.14484509488015357,-15.038539397403877,0.46880326947118756,0.47813750090436913,0.5617440719246801,0.5591681734747715
JESZ01,0.6572596124947793,0.5700403011202049,0.681701006249477,0.4920039280120325,0.3520538798666227,-6.372473622306147,0.43133749428566237,-2.992948716154429,0.6626358971400929,0.5998809212476484,0.6502068719275658,0.49639438204757724
JWSZ08,0.7661928742814269,0.947456982379316,0.8202590072643471,0.9766075801590839,0.6371472301077628,0.34761779694934114,0.6932283225638011,0.3721603804868121,0.7708579999991919,0.9594300940162446,0.7209727335757365,0.8849320501160127
SGSZ05,0.625611906266114,0.4699241685230242,0.747944270204376,0.6116254766644135,0.28455310240761156,-16.682057202327883,0.2125675970836269,-47.238029148760354,0.721928432155961,0.44185973571874315,0.6860952571819846,0.3736255114627971
JWSZ03,0.6792704673342281,0.758815589123843,0.7118939177356708,0.7097336413730713,0.5825535826549545,-0.6784330529603493,0.5434964370257391,-0.22751606476843178,0.6754384825860436,0.7590798165335697,0.6615396603803638,0.743608163134869
TSSZ02,0.7087767111424061,0.7881323021433319,0.7701995177505192,0.8575585714332403,0.34123054978917533,-7.783757882176772,0.38307035346850976,-4.849942754803845,0.6247592904286361,0.6039904171146491,0.6278381347326311,0.3386284407567912
PLSZ04,0.5395247770995815,0.28885695578452475,0.6307596744130384,0.4745528831691499,0.030861777005753016,-50.85071492533766,0.056953131594993614,-40.565090249089934,0.5581480878298749,-0.3140259294750052,0.5939737850797382,0.443583560005677
SGSZ06,0.6492456598639955,0.540338132266647,0.7170559272776619,0.5874507765948414,0.40777169451322526,-5.095339424746676,0.5368271809409915,-0.46791471270230933,0.6239998431801953,0.5343344108886126,0.5787627792692963,0.39697093963572483
BSSZ03,0.6415451294869919,0.7637676023996075,0.7276996707667281,0.7759907558554534,0.38526644541041966,-7.125779803131749,0.4947446798840924,-1.3711817528173054,0.737216991916241,0.8348289021013238,0.6872466544940552,0.740481357178945
TMSZ03,0.6625832369101726,0.7448811019285958,0.772249483761703,0.9066898760061755,0.6401647577498364,0.3039001233951424,0.6365992979790417,0.22117642875682242,0.7401671964803705,0.8291675225881479,0.7138075492731234,0.8104694641287231
BKSZ03,0.7015021549917106,0.7160046430533636,0.6996392957322225,0.4772021399617359,0.502277145488975,-3.7076230345567778,0.5009619781207852,-1.5222086835112054,0.6785503052750455,0.645235349690715,0.5886549579603968,0.4499391075923672
NVSZ04,0.6028580558896981,0.5175081149761591,0.6710817463354483,0.6266684886109353,0.18524336205835748,-36.93391721477899,0.209941323403669,-23.652230521544794,0.6526720514183285,0.562677197501787,0.6244422121920433,0.5481830656483531
CLSZ02,0.5865857952911059,0.29813200455446665,0.6620267207183516,0.5856442839409047,0.2228968997856496,-13.041903053211982,0.36414985140501127,-7.737436508387624,0.6687374942824891,0.6470388109071153,0.5985498031945429,0.44203617666561035
GLSZ02,0.5942165789643423,0.5336961037828067,0.7392717070809104,0.8457649271666834,0.3835554407055579,-4.158842743753185,0.34943410076904247,-4.6288255300348204,0.7148115705188676,0.7883283460760868,0.6671962301268577,0.7192894079172101
TPSZ07,0.5369445109663366,0.20926359547526563,0.6167420757518103,0.14597448173177197,0.02461116624651017,-26.569343565648634,0.1196373660697948,-7.562718828423275,0.5795848531833544,-0.11145517398596216,0.5856118612950831,0.1628444646758579
BDSZ04,0.7450783283750742,0.9368833293075269,0.806693894490851,0.9631056882170616,0.6068756143527132,0.3885381740603253,0.6425041824915587,0.5674273609352886,0.7941455181047167,0.9567211095397654,0.7801887404399674,0.9581445934117079
TPSZ02,0.6631208089445938,0.7584770234046843,0.6661382167672294,0.40827508391065204,0.1873630332185286,-12.671859511076404,0.45644202171568676,-3.1254891194240333,0.6438975480566146,0.29232976964834345,0.6179452857270137,0.5718987030652498
JESZ05,0.5534634333235771,0.37711405309724055,0.6066684768500122,0.45298210273039374,0.052465372518516296,-45.496696727186574,0.34501754081885494,-7.418302108198555,0.5647953305992133,0.13086459232704895,0.5577867353482058,0.2965936715402949
BTSZ03,0.6686454798989246,0.7280649865175779,0.744374577015533,0.8305462756109147,0.4536982006401821,-1.5794639780456317,0.4118178354375183,-3.939953936277985,0.7392558316030816,0.7935452545785601,0.7044715994965551,0.7132730207444821
GLSZ03,0.6693800284379067,0.7776612293913658,0.7569193929280515,0.8450958209514506,0.43615076538455155,-5.215554248168103,0.4217714124273385,-4.45399554067967,0.7324733145803942,0.8071186105699526,0.7131790401248502,0.7817550421381156
TPSZ11,0.6520708718878119,0.6358344253389636,0.7379792067930641,0.6851161143856908,0.32704177222166175,-7.7826739773206395,0.33621341281744377,-7.878436382476835,0.7371884162254176,0.6823670946758906,0.673940362334861,0.6220109153693334
TPSZ09,0.580030833742888,0.5057392930233064,0.6665727739166205,0.3464736926929468,0.24331758511576185,-28.37231919076891,0.2497344914362174,-7.710652413817352,0.6678686152421283,0.41726895352807025,0.6225630648483104,0.3706894093554073
KLSZ01,0.6332830084415085,0.5963681982349844,0.6985703044982252,0.5392854687460854,0.364659329456923,-8.077126923992296,0.279152531746654,-9.488804957694628,0.6524940071641213,-0.03497865007297274,0.6446228923814111,0.4177414164195973
NVSZ01,0.7089834049451486,0.8406187192042591,0.8034209752548397,0.8898415387452969,0.45692840666588785,-2.5735022701441603,0.5816545717158688,0.036326132352070384,0.7866750103391698,0.9251390681371265,0.7137712793683253,0.832097021388178
TPSZ12,0.5833763236360041,0.3796545059373734,0.6894183005394545,0.5534218920134224,0.2081479178582745,-28.03219299553606,0.26337393370798123,-20.387123419714975,0.6569707639571021,0.357703844695495,0.6463746610921216,0.3441574770929695
JWSZ05,0.6721791194232899,0.5412144360929654,0.7586627607824372,0.8948104486800897,0.16842416164715918,-13.747969358403902,0.2112625446081599,-12.175929580220794,0.6806030180567294,0.7063498544356844,0.6415972880124619,0.6765948859686994
TPSZ05,0.6133998414094,0.3219484587801521,0.6231202975405248,0.22697199361721054,0.09548405963293553,-16.32614705451867,0.28579919161047596,-4.841406031850034,0.5792383828317216,0.2802181930528269,0.5195601281928192,0.18363812760981402
JESZ03,0.6685869778720626,0.7206486910945702,0.7474302642312944,0.8457593249643974,0.305904278334081,-8.971208961638402,0.48540566890789055,-3.4681278969223,0.7349037987480079,0.8588248608655877,0.6191750027900711,0.47027421450208096
TPSZ03,0.5908394664789957,0.5254581014478714,0.6714702524084022,0.5929755573609615,0.11851900152434006,-12.22293519547855,0.3029886442759178,-8.175377980310756,0.6496888328689886,0.6258473063175723,0.5580016081049781,0.36943311107681653
TPSZ10,0.5872516369482633,0.4643281371158843,0.6839965291305838,0.5103120240222313,0.12097709909409328,-49.48226789382349,0.3377912842980532,-6.892244870988681,0.6808699154975439,0.5271660190790219,0.6158076792689238,0.20395946770316908
TPSZ08,0.6379494637394779,0.5744847924918048,0.6651343428770533,0.5149671256778361,0.07560215146512772,-56.50514445266662,0.17764462642678597,-28.620373930030127,0.6596882941956208,0.5001485776130571,0.6280889395433473,0.3909940620585587
JWSZ04,0.6351269420084932,0.7373430920220546,0.7335115444133822,0.9057073356161159,0.4218196673476329,-1.3035551627534843,0.4989436656577264,-0.9793697360822298,0.6811819342092035,0.7964965038516001,0.6326258013169189,0.801427732123771
JESZ04,0.589783307749743,0.39531655530061816,0.6809527476654865,0.6555639954038308,0.13430595692180575,-23.209892591798912,0.4343129616200514,-3.4115589763966474,0.6643972938883559,0.6475153194807407,0.6126757033603422,0.5259526379327699
TPSZ01,0.5951799231239616,0.5213882925032949,0.6943170249605395,0.6461181879813329,0.28032208670430864,-10.706230204801269,0.31040715566666555,-8.316776499382595,0.6658913595291919,0.6009189966258974,0.5989716677532603,0.40696072296539665
HGSZ09,0.5953102412922654,0.5093876657176619,0.6981934090092164,0.6610303867510285,0.1303846010922963,-30.743357621463478,0.21260945829095265,-18.928045715358998,0.6763205261956452,0.6137236851858845,0.6739890784607472,0.6416341275601066
BKSZ04,0.591076357444532,0.5178984107443683,0.6452827749820705,0.561984506791265,0.41469114630612247,-3.4299671407141075,0.3724432798144275,-3.652718448852533,0.6233741213646188,0.530249009450454,0.5454037437963898,0.4065293885610116
BSSZ02,0.6728271682475704,0.6921044876687489,0.7741262188754109,0.8157777171916423,0.5587371583476544,-0.45051310132897604,0.47056108055791634,-4.043839549827992,0.7823082909556685,0.8961986919980424,0.7133668181847086,0.7386737298622301
JWSZ01,0.7279972102990194,0.8065809018781911,0.7752990566017935,0.9516054413679351,0.36878334757453196,-4.692525076349615,0.326554356582532,-5.228283580439791,0.6526191290808303,0.7321297819122299,0.6243131911804514,0.7021804439326781
BPSZ07,0.589895806576627,0.5420723136037765,0.7096434573346707,0.7976125526852057,0.21802388828288197,-21.03122790744809,0.37094737208733813,-7.723604057476786,0.6779825338043071,0.7010363427272411,0.6413073897543051,0.6065904413083905
BKSZ05,0.6605189524046619,0.687678268118507,0.7183329212145769,0.6884321440701499,0.359410621390402,-10.012190528410972,0.4408992617910615,-3.013839610449354,0.717832964439639,0.7170597480421386,0.6761028185268876,0.6347399941201287
CBSZ01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLSZ02,0.5190445419848866,0.45112204222113905,0.5934575569260402,0.5049686073829794,0.11800851225842197,-16.24436038057666,0.11278784220417067,-11.429006189911963,0.454497373918073,0.15906050768926328,0.47084920306842654,0.2309878397601458
BSSZ01,0.7057332192011898,0.8910581190847389,0.799771711125784,0.9526400551908139,0.4471478844571358,-4.136182477120773,0.5912525651773578,0.46124500501655286,0.7633546097091507,0.9097314119256228,0.7208220750711597,0.8700170872574604
BKSZ02,0.6940318459635666,0.700809786158415,0.6880076667462931,0.5929608738987563,0.4200935936087944,-6.101708220545279,0.45757214911763183,-4.775322387572762,0.6578643880643069,0.6037802736751228,0.6459478149987301,0.5234263899805524
AMSZ04,0.7415186066298997,0.8414287633699393,0.7219249156735649,0.4689205252039449,0.08652209138246009,-29.200718017557616,0.32410786578219347,-9.0998957032198,0.715997271886657,0.7098679067305589,0.6677527583091134,0.5759143648915248
HGSZ06,0.6431779222035682,0.7049278472908297,0.7349477204689578,0.7769150889179794,0.29669680797812137,-12.628066022082884,0.3323911290457213,-14.760079811572288,0.6884758148516171,0.5624331090850143,0.6552651718901663,0.6186492333308903
AMSZ03,0.6941282387516796,0.7928824033855855,0.7615315029884699,0.8596576933424395,0.36000946134035805,-7.274682843904925,0.38247654523764296,-5.359054035902415,0.7297786598767874,0.8173360684680872,0.6706265995979028,0.6991286750276838
AMSZ05,0.720070002145391,0.8002684799061706,0.7052447306135932,0.4886456544661818,0.1632071058542655,-18.69230975183505,0.4203778559040415,-3.5266214230972794,0.6633503145059712,0.5698572639237416,0.6056138167857944,0.4435004612267772
SGSZ04,0.7068180113103084,0.8148296604457776,0.7736515832885592,0.8778743171372602,0.5220650715837717,-0.779200865123115,0.4975858288551619,-1.776312332176936,0.7563496964111904,0.8476881646215886,0.6993781601531078,0.7333598745937868
HGSZ01,0.6874962117755816,0.7939977809344024,0.7551209029905015,0.847517286334699,0.11308565170692067,-23.088016662548043,0.5076064245053971,-2.372194494545276,0.71236968862618,0.7855981260185596,0.6023216078945924,0.5680060526585793
PRSZ07,0.6385302258981018,0.5710146090395318,0.7605238982699738,0.771117531579825,0.2010292620508842,-12.615447580322876,0.2614896300168844,-7.927483652572414,0.6643777101442446,0.5445026243096991,0.6790672420413856,0.5659521687660654
BPSZ06,0.6465372665317317,0.5397163010996111,0.7295118257367161,0.6876564608035725,0.25597587955312845,-36.77849736338859,0.29911050701280273,-15.846626420606825,0.701355291820533,0.48644303822023294,0.6777553953135478,0.44760863295587816
PRSZ05,0.6125221935451421,0.6936222747867262,0.805118200794218,0.9328972860036268,0.6275841190546975,0.28251999746404965,0.44836952527511914,-1.4427678050235904,0.7941249892531249,0.9322770359592116,0.760780182588683,0.9098632828529023
TMSZ01,0.6213206586858341,0.5044116994186575,0.7145445490514851,0.6996475582376486,0.3810093745426098,-2.7173740730761398,0.3562147179694282,-5.423249474599088,0.673023435770572,0.45685932383353955,0.6704970267184415,0.5863656334588023
AMSZ02,0.6683573293732904,0.8940501345083331,0.6773206653947965,0.8651446632090037,0.41567015976962896,-2.0956162005992702,0.4109311365175399,-3.6405987422787334,0.6693521468922272,0.8343699182664065,0.6431606762431654,0.8162531906166616
AMSZ01,0.6927735527235884,0.7028887410993891,0.738595272057367,0.7711735069829603,0.4633019241781017,-3.439668213413717,0.5997319231159213,-0.5724426617373055,0.6108587713851685,0.5624826029682913,0.5260921410356111,0.27654215713986097
AMSZ06,0.6460383320894824,0.6487113595309753,0.7062047168412702,0.7146818079972956,0.5192469071468038,-2.654707343645015,0.40638324117704416,-6.148043609154598,0.6921503282809588,0.7355302846809415,0.6349905661303811,0.5140826146300601
SGSZ02,0.6438104385944583,0.6182599677641539,0.6483755140544215,0.4861314969989602,0.22305423521944157,-29.744091256545918,0.22500923138947948,-19.093559134287787,0.6435428918135764,0.49541695608539593,0.6121059423449172,0.34428190963227745
THSZ01,0.6310984416974654,0.7172931410129996,0.6764554234705887,0.7849291908608799,0.31420192618649795,-8.011415169667561,0.47680061710854493,-1.813217250078342,0.6135055022030144,0.6888679027260434,0.6260471874066161,0.7018159278829145
SGSZ03,0.6733955366398542,0.7072497887831666,0.7376423344295856,0.7826428404611175,0.06589012772558822,-42.235355661623096,0.24409659395604624,-12.528663541707717,0.7229463139295753,0.7542304696252613,0.6746281447659495,0.6135265468629407
PRSZ03,0.6812128624151579,0.7970700606804753,0.7019747148380113,0.5660230299417568,0.5131042355017399,-1.017716026809334,0.5804357698670863,-0.11553379834203104,0.696104515665678,0.664224237225511,0.6375078492239831,0.5807405946326847
BKSZ01,0.6769114550595494,0.673292357900074,0.6380525270171953,0.49309833078381393,0.3034176032400823,-14.23604960011816,0.27402571060252906,-22.96044118649081,0.6111982857941756,0.4620538119596822,0.6302298379673216,0.4726344521478717
PLSZ05,0.6329200286554553,0.652507188867674,0.693972526874929,0.6943127967168756,0.11630608035738046,-31.45714968160874,0.254208481767404,-3.6489540006434247,0.6660953439246577,0.6911041533228961,0.6632190845166464,0.6760164012469894
PLSZ01,0.5954764969621876,0.49181272376979,0.6484943503134035,0.6061371745746182,0.12101269316730358,-28.428580343019725,0.17466145483943155,-13.121658840878013,0.6316210492379847,0.5928617567565908,0.6305387543382603,0.5719372714182254
HGSZ03,0.6723697830337971,0.731639821478435,0.8165440890696768,0.9252128692788232,0.5224987350380368,-1.1224391630687016,0.4293803533344353,-3.7876723364888063,0.7689690465336674,0.9033344525129153,0.6847261765511857,0.7498787783661323
HGSZ10,0.23874568987514377,0.18116590582738357,0.2815980088410786,0.2603647037983665,0.06696106922380546,-9.17694235877821,0.05354434984199596,-10.798766184538474,0.20278475593015616,0.06526316619796779,0.2301939712835531,0.10417945486426139
HGSZ02,0.6191943852720933,0.5644612797155233,0.7285984353553061,0.8184500456499095,0.2950274553059537,-7.453625094596122,0.3907030727942019,-4.813569081170988,0.709979091123653,0.7670508548190768,0.6441187857660883,0.5317150677702924
AMSZ07,0.698252072194167,0.6914583593751142,0.7834358787328145,0.8930805980339332,0.21209606327498676,-18.161021822259826,0.3757669013520114,-5.262883991131127,0.755560367029702,0.8634434687878912,0.7080679241693002,0.7828466182072438
BPSZ05,0.7808535304440832,0.8943991563453368,0.7560690196663137,0.7792397048839756,0.45606688492460085,-5.3585469746148675,0.6010795792272696,-0.603456143380813,0.6657188193603054,0.7217326870640082,0.6422176798317493,0.6144358089414786
CKSZ02,0.6831836539536892,0.6712097213872179,0.704254788351416,0.6897164702032494,0.5299449429363898,-1.5550806229439047,0.5374187493325155,-0.5603275626322519,0.6803646496580847,0.6611785700769599,0.6080306464006998,0.4565535450471905
HGSZ04,0.747766611643886,0.9109220122062942,0.7919125522110397,0.9242133251095382,0.4536818658463599,-5.162903422078394,0.568798493708562,-1.220760453263662,0.7594757256562905,0.8989667617352739,0.6746155394010248,0.6855968592770546
PLSZ03,0.5212345609785639,0.36691413279216945,0.5761174484467654,0.4263407704735235,0.06442676439607312,-23.65832854689357,0.12146867823468652,-9.83456231745392,0.5071674411269591,0.3016930029258449,0.5462965988996085,0.3318217413475941
BPSZ04,0.6784098287578099,0.7413477074023977,0.6630332907737152,0.5567903720143013,0.4767885015588817,-2.3339985602249955,0.31102103177277257,-12.360163768837051,0.6263225136292703,0.4690365282030049,0.5683302380585832,0.3056575565182369
SESZ01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKSZ04,0.6740249984520307,0.7296784686147995,0.7066483863387748,0.7353373643720383,0.4398662706749207,-4.767957272093169,0.40146817775373517,-7.317244409328051,0.6592965364212577,0.6394518565815435,0.5865088463867998,0.43905837647028223
PRSZ02,0.6385317933008772,0.6517963489069473,0.7909617735352487,0.9335436448826371,0.5694825823292786,-0.22303928951095298,0.44898930855586916,-4.649400595248511,0.7614097453391485,0.8963125266982647,0.727504779539854,0.8555165662108439
AMSZ09,0.6713179439693747,0.7212357177310824,0.7492742285142763,0.8353943803135364,0.5893806139437551,-0.4819181167393969,0.5576865570078289,-0.9518894210798075,0.677939802014484,0.6426693490273956,0.6244979947546317,0.43518900418073825
HGSZ05,0.7025207396369029,0.8711169981304465,0.764759521391541,0.877116515402877,0.5077064952345758,-1.0535977971259576,0.43666850625613784,-3.8790574625449725,0.7595228487312998,0.8795197780778561,0.7067237142522365,0.828116005843843
CKSZ01,0.6626801793731203,0.7871172110082838,0.7097591299991381,0.7942965266402294,0.464109681908049,-3.5074680035326153,0.4155332745556067,-5.430180525555795,0.6674359912891763,0.714933958313317,0.6158000360565907,0.5954275694131931
TSSZ03,0.6875561577213812,0.7721985636593659,0.7579180857679598,0.8971318343795978,0.27473023495190724,-6.533687951393564,0.38940121570665487,-1.6802296238733203,0.6318421893376034,0.6912868974415407,0.6850673521056643,0.7117733463764518
TPSZ06,0.5801006810252793,0.30594084405957656,0.5995856656819432,0.18366658648859668,0.22440476258967118,-3.5111409020440414,0.2627051674920628,-3.8412387503362577,0.5995825580260419,0.267665941077736,0.5507010971562055,0.1898403279669334
TPSZ04,0.6142545823682437,0.462758485317466,0.7360185050653457,0.8322318106074306,0.05943028529835732,-23.74067075789463,0.30244516221843765,-5.679202651055243,0.6308846532185709,0.2426238775471592,0.5468685485030619,0.19149117668935445
JWSZ06,0.6756470269747517,0.6493976989533239,0.7193713200140665,0.823257685899782,0.23303423820941338,-15.14801976734168,0.3753070230184705,-9.46170193012709,0.6924728110746217,0.8112272207667393,0.6729764017328428,0.7979678148258599
JWSZ07,0.5252681984633472,0.4713182980493821,0.7662168964909608,0.9675809436017164,0.1763425917936764,-5.386298680160775,0.2742480736295385,-4.971346915214199,0.6434321537377341,0.7675087011822016,0.6855330120651609,0.8848975225253972
CLSZ01,0.6726318518446436,0.5888262684059957,0.6729522093848744,0.5967233286070961,0.2280326634421853,-27.956795435070212,0.2947060645961856,-10.439815397355817,0.6628449586253917,0.5932863024480723,0.5924660726472043,0.40660404975663555
